vertexA, vertexB, weight, timestamp, graphOrder, graphWeight, graphEdgeCount, maxDegree, numCommunities, edgeType, vertexARole, vertexANewCommunity, vertexANewCommunityQ, vertexANewCommunityEvolution, vertexAOldCommunity, vertexAOldCommunityQ, vertexAOldCommunityEvolution, vertexBRole, vertexBNewCommunity, vertexBNewCommunityQ, vertexBNewCommunityEvolution, vertexBOldCommunity, vertexBOldCommunityQ, vertexBOldCommunityEvolution
42, 59, 1, 662, 128, 872, 125, 16, 324, EDGE_ADD, ROLE_NONE, 5_4_0, 1.83924, EVO_NONE, 5_4_0, 1.84578, EVO_NONE, ROLE_NONE, 5_4_0, 1.83924, EVO_NONE, 5_4_0, 1.84578, EVO_NONE
42, 81, 1, 663, 128, 874, 125, 16, 325, EDGE_ADD, ROLE_NONE, 5_4_0, 1.85782, EVO_NONE, 5_4_0, 1.85779, EVO_NONE, ROLE_NONE, 5_4_0, 1.85782, EVO_NONE, 5_4_0, 1.85779, EVO_NONE
42, 83, 1, 664, 128, 875, 125, 16, 325, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.9073, EVO_GROWTH, 5_4_0, 1.8585, EVO_CONTRACT, ROLE_AMBASSADOR, 40_13_1, 11.9073, EVO_NONE, 40_13_1, 12.2554, EVO_NONE
42, 93, 1, 665, 128, 876, 125, 16, 325, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8659, EVO_NONE, 40_13_1, 11.8903, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.8659, EVO_GROWTH, 5_4_0, 1.53629, EVO_CONTRACT
42, 104, 1, 666, 128, 878, 125, 16, 326, EDGE_ADD, ROLE_NONE, 40_13_1, 11.9022, EVO_NONE, 40_13_1, 11.9422, EVO_NONE, ROLE_NONE, 40_13_1, 11.9022, EVO_NONE, 40_13_1, 11.9422, EVO_NONE
42, 108, 1, 667, 128, 879, 125, 16, 326, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8851, EVO_NONE, 40_13_1, 11.8857, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.8851, EVO_GROWTH, 5_4_0, 1.46777, EVO_CONTRACT
42, 111, 1, 668, 128, 880, 125, 16, 326, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8689, EVO_NONE, 40_13_1, 11.8689, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 7.07675, EVO_GROWTH, 5_4_0, 1.39611, EVO_CONTRACT
42, 113, 1, 669, 128, 882, 125, 16, 327, EDGE_ADD, ROLE_NONE, 40_13_1, 11.9049, EVO_NONE, 40_13_1, 11.9439, EVO_NONE, ROLE_NONE, 40_13_1, 11.9049, EVO_NONE, 40_13_1, 11.9439, EVO_NONE
42, 119, 1, 670, 128, 884, 125, 16, 328, EDGE_ADD, ROLE_NONE, 40_13_1, 11.9405, EVO_NONE, 40_13_1, 11.9793, EVO_NONE, ROLE_NONE, 40_13_1, 11.9405, EVO_NONE, 40_13_1, 11.9793, EVO_NONE
42, 122, 1, 671, 128, 885, 125, 16, 328, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.857, EVO_NONE, 40_13_1, 11.9246, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.857, EVO_GROWTH, 5_4_0, 1.38368, EVO_CONTRACT
42, 127, 1, 672, 128, 886, 125, 16, 328, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8418, EVO_NONE, 40_13_1, 11.8416, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.8418, EVO_GROWTH, 5_4_0, 1.25638, EVO_CONTRACT
43, 3, 1, 673, 128, 887, 125, 16, 329, EDGE_UPDATE, ROLE_NONE, 47_37_0, 7.16544, EVO_NONE, 47_37_0, 7.18948, EVO_NONE, ROLE_NONE, 47_37_0, 7.16544, EVO_NONE, 47_37_0, 7.18948, EVO_NONE
43, 8, 1, 674, 128, 887, 125, 16, 329, EDGE_UPDATE, ROLE_AMBASSADOR, 40_13_1, 12.4111, EVO_GROWTH, 47_37_0, 7.15145, EVO_CONTRACT, ROLE_AMBASSADOR, 40_13_1, 12.4111, EVO_NONE, 40_13_1, 11.8266, EVO_NONE
43, 23, 1, 675, 128, 888, 125, 16, 330, EDGE_UPDATE, ROLE_NONE, 40_13_1, 12.4357, EVO_NONE, 40_13_1, 12.4737, EVO_NONE, ROLE_NONE, 40_13_1, 12.4357, EVO_NONE, 40_13_1, 12.4737, EVO_NONE
43, 31, 1, 676, 128, 889, 125, 16, 331, EDGE_UPDATE, ROLE_NONE, 40_13_1, 12.4601, EVO_NONE, 40_13_1, 12.4979, EVO_NONE, ROLE_NONE, 40_13_1, 12.4601, EVO_NONE, 40_13_1, 12.4979, EVO_NONE
43, 38, 1, 677, 128, 890, 125, 16, 332, EDGE_UPDATE, ROLE_NONE, 40_13_1, 12.3087, EVO_NONE, 40_13_1, 12.5218, EVO_NONE, ROLE_NONE, 40_13_1, 12.3087, EVO_NONE, 40_13_1, 12.5218, EVO_NONE
43, 45, 1, 678, 128, 891, 125, 16, 332, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 12.2941, EVO_NONE, 40_13_1, 12.2941, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 7.20995, EVO_GROWTH, 5_4_0, 1.18745, EVO_CONTRACT
43, 47, 1, 679, 128, 893, 125, 16, 333, EDGE_ADD, ROLE_NONE, 40_13_1, 11.3769, EVO_NONE, 40_13_1, 12.3621, EVO_NONE, ROLE_NONE, 40_13_1, 11.3769, EVO_NONE, 40_13_1, 12.3621, EVO_NONE
43, 63, 1, 680, 128, 894, 125, 16, 333, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8164, EVO_NONE, 40_13_1, 11.3637, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.8164, EVO_GROWTH, 47_37_0, 7.20806, EVO_CONTRACT
43, 70, 1, 681, 128, 895, 125, 16, 333, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 11.8843, EVO_NONE, 40_13_1, 11.803, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 11.8843, EVO_GROWTH, 47_37_0, 7.19418, EVO_CONTRACT
43, 71, 1, 682, 128, 897, 125, 16, 334, EDGE_ADD, ROLE_NONE, 40_13_1, 11.8388, EVO_NONE, 40_13_1, 11.9509, EVO_NONE, ROLE_NONE, 40_13_1, 11.8388, EVO_NONE, 40_13_1, 11.9509, EVO_NONE
43, 89, 1, 683, 128, 899, 125, 16, 335, EDGE_ADD, ROLE_NONE, 40_13_1, 11.7181, EVO_NONE, 40_13_1, 11.9049, EVO_NONE, ROLE_NONE, 40_13_1, 11.7181, EVO_NONE, 40_13_1, 11.9049, EVO_NONE
43, 90, 1, 684, 128, 900, 125, 16, 335, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 12.0729, EVO_NONE, 40_13_1, 11.7057, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.0729, EVO_GROWTH, 5_4_0, 1.14048, EVO_CONTRACT
43, 96, 1, 685, 128, 901, 125, 16, 335, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 12.6994, EVO_NONE, 40_13_1, 12.0602, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.6994, EVO_GROWTH, 5_4_0, 1.14355, EVO_CONTRACT
43, 118, 1, 686, 128, 902, 125, 16, 335, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 12.6865, EVO_NONE, 40_13_1, 12.6865, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 7.29501, EVO_NONE, 47_37_0, 7.29501, EVO_NONE
43, 121, 1, 687, 128, 903, 125, 16, 335, EDGE_ADD, ROLE_AMBASSADOR, 40_13_1, 12.6736, EVO_NONE, 40_13_1, 12.6736, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 7.28448, EVO_NONE, 47_37_0, 7.28448, EVO_NONE
43, 123, 1, 688, 128, 905, 125, 16, 336, EDGE_ADD, ROLE_NONE, 40_13_1, 12.5069, EVO_NONE, 40_13_1, 12.7348, EVO_NONE, ROLE_NONE, 40_13_1, 12.5069, EVO_NONE, 40_13_1, 12.7348, EVO_NONE
44, 7, 1, 689, 128, 906, 125, 16, 337, EDGE_UPDATE, ROLE_NONE, 5_4_0, 1.15108, EVO_NONE, 5_4_0, 1.15107, EVO_NONE, ROLE_NONE, 5_4_0, 1.15108, EVO_NONE, 5_4_0, 1.15107, EVO_NONE
44, 13, 1, 690, 128, 906, 125, 16, 337, EDGE_UPDATE, ROLE_AMBASSADOR, 40_13_1, 10.9138, EVO_GROWTH, 5_4_0, 1.15064, EVO_CONTRACT, ROLE_AMBASSADOR, 47_37_0, 7.88067, EVO_GROWTH, 40_13_1, 12.4946, EVO_CONTRACT
44, 25, 1, 691, 128, 906, 125, 16, 337, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 7.76317, EVO_GROWTH, 40_13_1, 10.8962, EVO_CONTRACT, ROLE_AMBASSADOR, 47_37_0, 7.76317, EVO_GROWTH, 5_4_0, 1.07643, EVO_CONTRACT
44, 42, 1, 692, 128, 906, 125, 16, 337, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 7.74974, EVO_NONE, 47_37_0, 7.74974, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 10.8873, EVO_NONE, 40_13_1, 10.8873, EVO_NONE
44, 45, 1, 693, 128, 908, 125, 16, 338, EDGE_ADD, ROLE_NONE, 47_37_0, 7.80806, EVO_NONE, 47_37_0, 7.83063, EVO_NONE, ROLE_NONE, 47_37_0, 7.80806, EVO_NONE, 47_37_0, 7.83063, EVO_NONE
44, 55, 1, 694, 128, 910, 125, 16, 339, EDGE_ADD, ROLE_NONE, 47_37_0, 7.8658, EVO_NONE, 47_37_0, 7.88836, EVO_NONE, ROLE_NONE, 47_37_0, 7.8658, EVO_NONE, 47_37_0, 7.88836, EVO_NONE
44, 58, 1, 695, 128, 912, 125, 16, 340, EDGE_ADD, ROLE_NONE, 47_37_0, 7.92298, EVO_NONE, 47_37_0, 7.94553, EVO_NONE, ROLE_NONE, 47_37_0, 7.92298, EVO_NONE, 47_37_0, 7.94553, EVO_NONE
44, 59, 1, 696, 128, 913, 125, 16, 340, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 7.96179, EVO_NONE, 47_37_0, 7.91395, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 7.96179, EVO_GROWTH, 5_4_0, 0.550179, EVO_CONTRACT
44, 60, 1, 697, 128, 915, 125, 16, 341, EDGE_ADD, ROLE_NONE, 47_37_0, 8.01784, EVO_NONE, 47_37_0, 8.04027, EVO_NONE, ROLE_NONE, 47_37_0, 8.01784, EVO_NONE, 47_37_0, 8.04027, EVO_NONE
44, 70, 1, 698, 128, 916, 125, 16, 341, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.00889, EVO_NONE, 47_37_0, 8.00889, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 10.93, EVO_NONE, 40_13_1, 10.93, EVO_NONE
44, 73, 1, 699, 128, 917, 125, 16, 341, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.17331, EVO_NONE, 47_37_0, 7.99997, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 8.17331, EVO_GROWTH, 5_4_0, 0.514016, EVO_CONTRACT
44, 88, 1, 700, 128, 919, 125, 16, 342, EDGE_ADD, ROLE_NONE, 47_37_0, 8.22776, EVO_NONE, 47_37_0, 8.25043, EVO_NONE, ROLE_NONE, 47_37_0, 8.22776, EVO_NONE, 47_37_0, 8.25043, EVO_NONE
44, 95, 1, 701, 128, 920, 125, 16, 342, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.26364, EVO_NONE, 47_37_0, 8.21874, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 8.26364, EVO_GROWTH, 5_4_0, 0.515822, EVO_CONTRACT
44, 104, 1, 702, 128, 921, 125, 16, 342, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.25468, EVO_NONE, 47_37_0, 8.25468, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 10.9423, EVO_NONE, 40_13_1, 10.9423, EVO_NONE
44, 110, 1, 703, 128, 922, 125, 16, 342, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.24575, EVO_NONE, 47_37_0, 8.24575, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 10.9305, EVO_NONE, 40_13_1, 10.9305, EVO_NONE
44, 113, 1, 704, 128, 923, 125, 16, 342, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.40871, EVO_NONE, 47_37_0, 8.23685, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 8.40871, EVO_GROWTH, 40_13_1, 10.9189, EVO_CONTRACT
45, 7, 1, 705, 128, 923, 125, 16, 342, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 8.39525, EVO_NONE, 47_37_0, 8.39525, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.0543, EVO_GROWTH, 5_4_0, 0.478822, EVO_CONTRACT
45, 14, 1, 706, 128, 923, 125, 16, 342, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 8.38183, EVO_NONE, 47_37_0, 8.38183, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.7725, EVO_GROWTH, 5_4_0, 0.347768, EVO_CONTRACT
45, 34, 1, 707, 128, 924, 125, 16, 343, EDGE_UPDATE, ROLE_NONE, 47_37_0, 8.42918, EVO_NONE, 47_37_0, 8.45141, EVO_NONE, ROLE_NONE, 47_37_0, 8.42918, EVO_NONE, 47_37_0, 8.45141, EVO_NONE
45, 35, 1, 708, 128, 924, 125, 16, 343, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 9.40687, EVO_NONE, 47_37_0, 8.41581, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 9.40687, EVO_GROWTH, 5_4_0, 0.173021, EVO_CONTRACT
45, 43, 1, 709, 128, 924, 125, 16, 343, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 9.39265, EVO_NONE, 47_37_0, 9.39265, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.7606, EVO_NONE, 40_13_1, 12.7606, EVO_NONE
45, 44, 1, 710, 128, 925, 125, 16, 344, EDGE_UPDATE, ROLE_NONE, 47_37_0, 9.43223, EVO_NONE, 47_37_0, 9.45549, EVO_NONE, ROLE_NONE, 47_37_0, 9.43223, EVO_NONE, 47_37_0, 9.45549, EVO_NONE
45, 54, 1, 711, 128, 926, 125, 16, 344, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 9.42323, EVO_NONE, 47_37_0, 9.42323, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 13.0172, EVO_GROWTH, 5_4_0, 0.157141, EVO_CONTRACT
45, 60, 1, 712, 128, 928, 125, 16, 345, EDGE_ADD, ROLE_NONE, 47_37_0, 8.93568, EVO_NONE, 47_37_0, 9.49078, EVO_NONE, ROLE_NONE, 47_37_0, 8.93568, EVO_NONE, 47_37_0, 9.49078, EVO_NONE
45, 70, 1, 713, 128, 929, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.92735, EVO_NONE, 47_37_0, 8.92735, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 13.0194, EVO_NONE, 40_13_1, 13.0194, EVO_NONE
45, 75, 1, 714, 128, 930, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.91903, EVO_NONE, 47_37_0, 8.91903, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 13.0074, EVO_NONE, 40_13_1, 13.0074, EVO_NONE
45, 81, 1, 715, 128, 931, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 8.96052, EVO_NONE, 47_37_0, 8.91074, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 8.96052, EVO_GROWTH, 5_4_0, 0.138957, EVO_CONTRACT
45, 93, 1, 716, 128, 932, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 9.20007, EVO_NONE, 47_37_0, 8.95226, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 9.20007, EVO_GROWTH, 40_13_1, 13.0025, EVO_CONTRACT
45, 104, 1, 717, 128, 933, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 9.19176, EVO_NONE, 47_37_0, 9.19176, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.8749, EVO_NONE, 40_13_1, 12.8749, EVO_NONE
45, 110, 1, 718, 128, 934, 125, 16, 345, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 9.18347, EVO_NONE, 47_37_0, 9.18347, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 12.8629, EVO_NONE, 40_13_1, 12.8629, EVO_NONE
45, 111, 1, 719, 128, 936, 125, 16, 346, EDGE_ADD, ROLE_NONE, 47_37_0, 9.22795, EVO_NONE, 47_37_0, 9.2495, EVO_NONE, ROLE_NONE, 47_37_0, 9.22795, EVO_NONE, 47_37_0, 9.2495, EVO_NONE
45, 113, 1, 720, 128, 938, 125, 16, 347, EDGE_ADD, ROLE_NONE, 47_37_0, 8.73796, EVO_NONE, 47_37_0, 9.29361, EVO_NONE, ROLE_NONE, 47_37_0, 8.73796, EVO_NONE, 47_37_0, 9.29361, EVO_NONE
46, 6, 1, 721, 128, 939, 125, 16, 348, EDGE_UPDATE, ROLE_NONE, 5_4_0, 0.141233, EVO_NONE, 5_4_0, 0.141169, EVO_NONE, ROLE_NONE, 5_4_0, 0.141233, EVO_NONE, 5_4_0, 0.141169, EVO_NONE
46, 10, 1, 722, 128, 939, 125, 16, 348, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 8.98512, EVO_GROWTH, 5_4_0, 0.141117, EVO_CONTRACT, ROLE_AMBASSADOR, 47_37_0, 8.98512, EVO_NONE, 47_37_0, 8.73036, EVO_NONE
46, 14, 1, 723, 128, 939, 125, 16, 348, EDGE_UPDATE, ROLE_AMBASSADOR, 40_13_1, 12.9948, EVO_GROWTH, 47_37_0, 8.97261, EVO_CONTRACT, ROLE_AMBASSADOR, 40_13_1, 12.9948, EVO_NONE, 40_13_1, 12.8786, EVO_NONE
46, 20, 1, 724, 128, 939, 125, 16, 348, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 9.03233, EVO_GROWTH, 40_13_1, 12.976, EVO_CONTRACT, ROLE_AMBASSADOR, 47_37_0, 9.03233, EVO_NONE, 47_37_0, 8.71808, EVO_NONE
46, 33, 1, 725, 128, 939, 125, 16, 348, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 10.3899, EVO_NONE, 47_37_0, 9.0198, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 10.3899, EVO_GROWTH, 40_13_1, 12.8597, EVO_CONTRACT
46, 34, 1, 726, 128, 940, 125, 16, 349, EDGE_UPDATE, ROLE_NONE, 47_37_0, 10.421, EVO_NONE, 47_37_0, 10.4429, EVO_NONE, ROLE_NONE, 47_37_0, 10.421, EVO_NONE, 47_37_0, 10.4429, EVO_NONE
46, 65, 1, 727, 128, 941, 125, 16, 349, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 10.7438, EVO_NONE, 47_37_0, 10.4129, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 10.7438, EVO_GROWTH, 5_4_0, 0.121905, EVO_CONTRACT
46, 80, 1, 728, 128, 943, 125, 16, 350, EDGE_ADD, ROLE_NONE, 47_37_0, 10.3012, EVO_NONE, 47_37_0, 10.8011, EVO_NONE, ROLE_NONE, 47_37_0, 10.3012, EVO_NONE, 47_37_0, 10.8011, EVO_NONE
46, 100, 1, 729, 128, 944, 125, 16, 350, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 10.6189, EVO_NONE, 47_37_0, 10.2934, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 10.6189, EVO_GROWTH, 5_4_0, 0.123198, EVO_CONTRACT
46, 102, 1, 730, 128, 945, 125, 16, 350, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 10.611, EVO_NONE, 47_37_0, 10.611, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 13.4734, EVO_GROWTH, 5_4_0, 0.123923, EVO_CONTRACT
46, 103, 1, 731, 128, 946, 125, 16, 350, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 11.1781, EVO_NONE, 47_37_0, 10.6031, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 11.1781, EVO_GROWTH, 5_4_0, 0.104005, EVO_CONTRACT
46, 106, 1, 732, 128, 947, 125, 16, 350, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 11.2818, EVO_NONE, 47_37_0, 11.17, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 11.2818, EVO_GROWTH, 5_4_0, 0.105107, EVO_CONTRACT
46, 114, 1, 733, 128, 949, 125, 16, 351, EDGE_ADD, ROLE_NONE, 47_37_0, 10.393, EVO_NONE, 47_37_0, 11.3363, EVO_NONE, ROLE_NONE, 47_37_0, 10.393, EVO_NONE, 47_37_0, 11.3363, EVO_NONE
46, 116, 1, 734, 128, 950, 125, 16, 351, EDGE_ADD, ROLE_AMBASSADOR, 47_37_0, 10.8106, EVO_NONE, 47_37_0, 10.3857, EVO_NONE, ROLE_AMBASSADOR, 47_37_0, 10.8106, EVO_GROWTH, 5_4_0, 0.0853693, EVO_CONTRACT
46, 117, 1, 735, 128, 952, 125, 16, 352, EDGE_ADD, ROLE_NONE, 47_37_0, 10.8442, EVO_NONE, 47_37_0, 10.8649, EVO_NONE, ROLE_NONE, 47_37_0, 10.8442, EVO_NONE, 47_37_0, 10.8649, EVO_NONE
46, 118, 1, 736, 128, 954, 125, 16, 353, EDGE_ADD, ROLE_NONE, 47_37_0, 10.8776, EVO_NONE, 47_37_0, 10.8983, EVO_NONE, ROLE_NONE, 47_37_0, 10.8776, EVO_NONE, 47_37_0, 10.8983, EVO_NONE
47, 1, 1, 737, 128, 954, 125, 16, 353, EDGE_UPDATE, ROLE_AMBASSADOR, 40_13_1, 14.7018, EVO_NONE, 40_13_1, 13.5172, EVO_NONE, ROLE_AMBASSADOR, 40_13_1, 14.7018, EVO_GROWTH, 47_37_0, 10.8644, EVO_CONTRACT
47, 8, 1, 738, 128, 955, 125, 16, 354, EDGE_UPDATE, ROLE_NONE, 47_8_1, 11.1921, EVO_SPLIT, 40_13_1, 14.7486, EVO_CONTRACT, ROLE_NONE, 47_8_1, 11.1921, EVO_SPLIT, 40_13_1, 14.7486, EVO_CONTRACT
47, 9, 1, 739, 128, 955, 125, 16, 354, EDGE_UPDATE, ROLE_AMBASSADOR, 47_8_1, 10.2951, EVO_NONE, 47_8_1, 11.1115, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 10.2951, EVO_GROWTH, 40_13_1, 10.3002, EVO_CONTRACT
47, 19, 1, 740, 128, 955, 125, 16, 354, EDGE_UPDATE, ROLE_AMBASSADOR, 47_8_1, 9.894, EVO_NONE, 47_8_1, 10.2362, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 9.894, EVO_GROWTH, 5_4_0, 0.0664762, EVO_CONTRACT
47, 22, 1, 741, 128, 956, 125, 16, 355, EDGE_UPDATE, ROLE_NONE, 47_8_1, 8.144, EVO_NONE, 47_8_1, 10.0959, EVO_NONE, ROLE_NONE, 47_8_1, 8.144, EVO_NONE, 47_8_1, 10.0959, EVO_NONE
47, 27, 1, 742, 128, 956, 125, 16, 355, EDGE_UPDATE, ROLE_AMBASSADOR, 47_8_1, 8.65351, EVO_NONE, 47_8_1, 8.10708, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 8.65351, EVO_GROWTH, 47_37_0, 10.5894, EVO_CONTRACT
47, 31, 1, 743, 128, 956, 125, 16, 355, EDGE_UPDATE, ROLE_AMBASSADOR, 47_8_1, 10.3317, EVO_NONE, 47_8_1, 8.6199, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 10.3317, EVO_GROWTH, 40_13_1, 8.86627, EVO_CONTRACT
47, 37, 1, 744, 128, 956, 125, 16, 355, EDGE_UPDATE, ROLE_AMBASSADOR, 47_8_1, 12.9187, EVO_NONE, 47_8_1, 10.2965, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 12.9187, EVO_GROWTH, 40_13_1, 8.10346, EVO_CONTRACT
47, 38, 1, 745, 128, 957, 125, 16, 356, EDGE_UPDATE, ROLE_NONE, 47_38_1, 11.2038, EVO_SPLIT, 47_8_1, 13.027, EVO_CONTRACT, ROLE_NONE, 47_38_1, 11.2038, EVO_SPLIT, 47_8_1, 13.027, EVO_CONTRACT
47, 40, 1, 746, 128, 958, 125, 16, 357, EDGE_UPDATE, ROLE_NONE, 47_38_1, 8.01902, EVO_NONE, 47_38_1, 11.4856, EVO_NONE, ROLE_NONE, 47_38_1, 8.01902, EVO_NONE, 47_38_1, 11.4856, EVO_NONE
47, 43, 1, 747, 128, 959, 125, 16, 358, EDGE_UPDATE, ROLE_NONE, 47_38_1, 6.18748, EVO_NONE, 47_38_1, 8.29855, EVO_NONE, ROLE_NONE, 47_38_1, 6.18748, EVO_NONE, 47_38_1, 8.29855, EVO_NONE
47, 63, 1, 748, 128, 960, 125, 16, 358, EDGE_ADD, ROLE_AMBASSADOR, 47_38_1, 7.7801, EVO_NONE, 47_38_1, 6.15645, EVO_NONE, ROLE_AMBASSADOR, 47_38_1, 7.7801, EVO_GROWTH, 40_13_1, 7.66315, EVO_CONTRACT
47, 74, 1, 749, 128, 961, 125, 16, 358, EDGE_ADD, ROLE_AMBASSADOR, 47_38_1, 7.74356, EVO_NONE, 47_38_1, 7.74356, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 10.3261, EVO_GROWTH, 5_4_0, -0.0138975, EVO_CONTRACT
47, 96, 1, 750, 128, 962, 125, 16, 358, EDGE_ADD, ROLE_AMBASSADOR, 47_38_1, 7.70739, EVO_NONE, 47_38_1, 7.70739, EVO_NONE, ROLE_AMBASSADOR, 47_8_1, 11.6403, EVO_GROWTH, 40_13_1, 7.82488, EVO_CONTRACT
47, 119, 1, 751, 128, 963, 125, 16, 358, EDGE_ADD, ROLE_AMBASSADOR, 47_38_1, 7.71274, EVO_NONE, 47_38_1, 7.67159, EVO_NONE, ROLE_AMBASSADOR, 47_38_1, 7.71274, EVO_GROWTH, 40_13_1, 7.61967, EVO_CONTRACT
47, 128, 1, 752, 128, 964, 125, 16, 358, EDGE_ADD, ROLE_AMBASSADOR, 47_38_1, 8.31219, EVO_NONE, 47_38_1, 7.67849, EVO_NONE, ROLE_AMBASSADOR, 47_38_1, 8.31219, EVO_GROWTH, 5_4_0, -0.012745, EVO_CONTRACT
48, 3, 1, 753, 128, 964, 125, 16, 358, EDGE_UPDATE, ROLE_AMBASSADOR, 47_37_0, 10.983, EVO_GROWTH, 5_4_0, -0.0124325, EVO_CONTRACT, ROLE_AMBASSADOR, 47_38_1, 9.74264, EVO_GROWTH, 47_37_0, 10.4732, EVO_CONTRACT
48, 5, 1, 754, 128, 965, 125, 16, 359, EDGE_UPDATE, ROLE_NONE, 47_37_0, 10.8951, EVO_NONE, 47_37_0, 11.037, EVO_NONE, ROLE_NONE, 47_37_0, 10.8951, EVO_NONE, 47_37_0, 11.037, EVO_NONE
